Gene_ID,R_stat,R_padj,M_stat,M_padj,I_stat,I_padj,Category
Medtr4g019520,11.3336,0.0098,13.8401,0.0022,0.0363,0.9993,Additively
Medtr4g020550,13.9346,0.0029,7.4321,0.0363,0.6665,0.9757,Additively
Medtr4g021520,17.5888,0.0005,51.7776,0.0000,0.0119,0.9996,Additively
Medtr4g022410,9.8416,0.0194,7.3835,0.0370,0.0002,0.9999,Additively
Medtr4g023480,20.1642,0.0001,72.4205,0.0000,0.2672,0.9976,Additively
Medtr4g023950,9.3687,0.0240,18.4197,0.0003,1.7515,0.8848,Additively
Medtr4g025730,24.8304,0.0000,16.4623,0.0007,0.5215,0.9858,Additively
Medtr4g029690,11.2565,0.0101,22.6964,0.0000,6.4917,0.4630,Additively
Medtr4g032500,11.5949,0.0086,9.8832,0.0126,0.4685,NA,Additively
Medtr4g035330,9.6592,0.0211,14.3682,0.0018,0.0429,0.9980,Additively
Medtr4g036090,8.3162,0.0383,8.0647,0.0277,2.1470,0.8555,Additively
Medtr4g037105,9.0046,0.0283,17.1462,0.0005,9.8734,0.2256,Additively
Medtr4g045853,15.6746,0.0012,16.8878,0.0006,0.6237,0.9786,Additively
Medtr4g048230,25.8081,0.0000,9.5925,0.0142,1.3060,0.9299,Additively
Medtr4g050170,8.3641,0.0376,22.9553,0.0000,4.0643,0.6624,Additively
Medtr4g050990,9.5967,0.0217,12.5346,0.0040,0.4157,0.9907,Additively
Medtr4g051648,8.7616,0.0315,9.3193,0.0160,0.0062,0.9996,Additively
Medtr4g056580,43.3331,0.0000,7.3549,0.0374,3.2713,NA,Additively
Medtr4g057270,8.1802,0.0406,28.5563,0.0000,1.3009,0.9301,Additively
Medtr4g057585,15.0081,0.0017,16.1364,0.0008,11.1689,0.1500,Additively
Medtr4g057600,15.0617,0.0017,17.6755,0.0004,6.8187,0.4354,Additively
Medtr4g061320,12.6425,0.0053,19.2879,0.0002,0.2343,0.9980,Additively
Medtr4g063800,13.8026,0.0030,6.9992,0.0437,0.1659,0.9980,Additively
Medtr4g064873,7.8256,0.0472,84.7712,0.0000,0.9641,0.9572,Additively
Medtr4g065850,8.8148,0.0307,14.0674,0.0020,0.0076,0.9996,Additively
Medtr4g067010,13.2839,0.0039,12.2581,0.0045,0.5709,NA,Additively
Medtr4g069250,7.9153,0.0454,8.9107,0.0192,6.7922,0.4361,Additively
Medtr4g069850,8.6027,0.0338,8.8308,0.0199,2.3307,0.8327,Additively
Medtr4g070420,12.6435,0.0053,28.0237,0.0000,0.6059,0.9786,Additively
Medtr4g070640,10.7721,0.0127,9.4241,0.0153,0.0926,0.9980,Additively
Medtr4g072560,20.3654,0.0001,22.4947,0.0000,6.8292,NA,Additively
Medtr4g073920,12.1150,0.0068,53.1807,0.0000,0.0006,0.9996,Additively
Medtr4g076490,8.0527,0.0429,96.9563,0.0000,5.2968,0.5617,Additively
Medtr4g076990,10.5935,0.0138,8.6152,0.0218,0.1649,0.9980,Additively
Medtr4g077930,22.8696,0.0000,21.9346,0.0001,0.1566,0.9980,Additively
Medtr4g077940,14.1724,0.0026,73.5886,0.0000,0.7062,0.9748,Additively
Medtr4g080730,9.6708,0.0209,52.0269,0.0000,8.2549,0.3398,Additively
Medtr4g081180,8.5587,0.0345,40.0072,0.0000,0.3293,0.9921,Additively
Medtr4g081440,15.0382,0.0017,12.3117,0.0044,2.2365,0.8460,Additively
Medtr4g082980,27.3855,0.0000,17.9781,0.0003,5.6140,NA,Additively
Medtr4g083100,13.6837,0.0032,6.9476,0.0447,0.0254,0.9996,Additively
Medtr4g083130,19.0636,0.0002,7.2439,0.0393,0.1677,NA,Additively
Medtr4g084040,14.0255,0.0027,15.6269,0.0010,1.3637,0.9260,Additively
Medtr4g084320,12.3385,0.0061,7.1144,0.0416,0.0080,0.9996,Additively
Medtr4g084560,14.8253,0.0018,9.1202,0.0175,0.1942,0.9980,Additively
Medtr4g087110,26.0680,0.0000,27.3692,0.0000,4.0139,0.6673,Additively
Medtr4g087490,8.8781,0.0299,9.5829,0.0143,3.8048,0.6895,Additively
Medtr4g088615,8.4387,0.0364,6.9508,0.0446,0.0201,0.9996,Additively
Medtr4g088770,20.4057,0.0001,25.5693,0.0000,0.7489,0.9736,Additively
Medtr4g089065,13.1274,0.0042,50.7808,0.0000,0.9127,0.9598,Additively
Medtr4g094440,9.1092,0.0269,9.1877,0.0170,1.4182,0.9224,Additively
Medtr4g094730,23.2132,0.0000,9.8420,0.0128,0.1919,0.9980,Additively
Medtr4g094815,7.8647,0.0464,7.6659,0.0329,0.4280,0.9907,Additively
Medtr4g094895,8.2661,0.0391,21.2630,0.0001,0.2618,0.9980,Additively
Medtr4g095032,10.5462,0.0140,16.8450,0.0006,0.0030,0.9996,Additively
Medtr4g095310,13.1864,0.0041,30.0208,0.0000,0.0303,0.9996,Additively
Medtr4g097260,9.8260,0.0195,7.3697,0.0372,2.3342,0.8322,Additively
Medtr4g097440,9.4102,0.0236,9.2878,0.0163,0.0036,0.9996,Additively
Medtr4g097460,9.9799,0.0182,15.4591,0.0011,1.5247,NA,Additively
Medtr4g097470,8.4668,0.0360,11.2754,0.0069,0.1110,0.9980,Additively
Medtr4g098460,8.6835,0.0326,12.7667,0.0036,0.2112,0.9980,Additively
Medtr4g100550,9.3631,0.0240,20.1775,0.0001,0.3990,0.9907,Additively
Medtr4g100805,40.1017,0.0000,20.1733,0.0001,0.1528,0.9980,Additively
Medtr4g101950,7.7562,0.0486,71.6334,0.0000,0.1107,0.9980,Additively
Medtr4g104060,8.8859,0.0298,124.9001,0.0000,3.5509,0.7191,Additively
Medtr4g107400,21.7349,0.0001,14.6488,0.0016,0.1954,0.9980,Additively
Medtr4g107730,9.4544,0.0231,12.5580,0.0040,4.4218,0.6286,Additively
Medtr4g108150,13.3269,0.0038,23.6982,0.0000,0.2747,0.9955,Additively
Medtr4g109110,31.9626,0.0000,9.8371,0.0128,3.1672,0.7512,Additively
Medtr4g109600,7.7463,0.0488,16.3317,0.0007,13.0616,0.0829,Additively
Medtr4g112440,13.1393,0.0042,10.2058,0.0110,2.1682,0.8555,Additively
Medtr4g113070,8.0756,0.0425,14.9838,0.0013,1.3295,0.9288,Additively
Medtr4g114560,8.6058,0.0338,11.4122,0.0065,2.8474,0.7859,Additively
Medtr4g114830,23.8369,0.0000,8.7687,0.0204,1.0417,NA,Additively
Medtr4g117400,20.2280,0.0001,39.1257,0.0000,1.5945,0.9056,Additively
Medtr4g117520,13.9950,0.0028,12.6112,0.0039,0.0669,NA,Additively
Medtr4g117800,13.4396,0.0036,18.7071,0.0002,4.3447,NA,Additively
Medtr4g118470,16.2727,0.0009,6.9196,0.0452,3.4380,0.7310,Additively
Medtr4g119500,55.3052,0.0000,26.2347,0.0000,12.4202,0.1050,Additively
Medtr4g119920,8.4165,0.0368,28.2216,0.0000,1.3267,0.9288,Additively
Medtr4g121940,9.1094,0.0269,42.2419,0.0000,0.5418,0.9843,Additively
Medtr4g122240,10.0803,0.0174,9.8211,0.0129,0.0625,0.9980,Additively
Medtr4g126210,23.8771,0.0000,7.3356,0.0377,0.0030,0.9996,Additively
Medtr4g129890,9.8282,0.0195,7.3211,0.0379,3.4332,NA,Additively
Medtr4g130917,15.7893,0.0012,12.4443,0.0041,0.2502,0.9980,Additively
Medtr4g133600,15.7510,0.0012,8.6858,0.0212,0.0000,0.9999,Additively
Medtr4g133890,16.4642,0.0008,122.7175,0.0000,9.6938,0.2353,Additively
Medtr4g133970,10.4422,0.0147,16.2677,0.0007,0.2978,0.9938,Additively
Medtr4g415300,7.9934,0.0439,10.8662,0.0082,0.1002,0.9980,Additively
Medtr5g006600,10.8977,0.0120,73.5371,0.0000,0.2420,0.9980,Additively
Medtr5g006730,32.4574,0.0000,45.9170,0.0000,8.3660,0.3296,Additively
Medtr5g006740,33.9006,0.0000,52.5712,0.0000,2.9185,0.7770,Additively
Medtr5g007820,8.5633,0.0344,18.2911,0.0003,0.0002,0.9999,Additively
Medtr5g009660,9.4911,0.0228,9.6493,0.0139,1.7726,0.8805,Additively
Medtr5g010060,16.0527,0.0010,8.6920,0.0211,0.0153,0.9996,Additively
Medtr5g011580,16.7077,0.0007,11.2124,0.0071,0.5555,0.9825,Additively
Medtr5g012490,11.8471,0.0077,15.8637,0.0009,0.0244,0.9996,Additively
Medtr5g013285,9.4231,0.0234,10.8339,0.0083,0.0866,0.9980,Additively
Medtr5g014370,13.7796,0.0031,39.2102,0.0000,1.1252,0.9414,Additively
Medtr5g014520,12.4448,0.0058,19.4282,0.0002,0.0387,0.9982,Additively
Medtr5g014860,9.1759,0.0261,9.7065,0.0136,0.0638,0.9980,Additively
Medtr5g015260,18.4683,0.0003,13.1473,0.0030,0.4181,0.9907,Additively
Medtr5g015460,7.9730,0.0443,10.5259,0.0095,0.4284,0.9907,Additively
Medtr5g015880,20.2549,0.0001,21.8564,0.0001,0.8700,0.9619,Additively
Medtr5g016070,22.3240,0.0000,8.9611,0.0188,0.4641,0.9894,Additively
Medtr5g017280,9.9879,0.0182,22.1829,0.0000,0.4166,0.9907,Additively
Medtr5g017680,12.1960,0.0065,13.7362,0.0023,2.7522,0.8001,Additively
Medtr5g019300,11.9688,0.0072,10.8187,0.0084,0.4773,0.9882,Additively
Medtr5g019620,20.6630,0.0001,17.1014,0.0005,0.3387,0.9912,Additively
Medtr5g019860,8.2905,0.0387,8.3914,0.0240,1.9929,0.8654,Additively
Medtr5g020080,7.9305,0.0451,15.8591,0.0009,1.9911,0.8654,Additively
Medtr5g021130,68.8013,0.0000,11.2284,0.0070,0.0004,0.9996,Additively
Medtr5g021190,12.3602,0.0060,6.8819,0.0460,1.8629,0.8723,Additively
Medtr5g021530,8.7855,0.0311,30.2323,0.0000,0.0264,0.9996,Additively
Medtr5g023240,92.3826,0.0000,12.4867,0.0041,0.1049,0.9980,Additively
Medtr5g023320,8.7262,0.0320,9.4082,0.0154,0.0719,NA,Additively
Medtr5g023520,8.3695,0.0375,15.3315,0.0011,0.0381,0.9984,Additively
Medtr5g024420,11.1950,0.0104,9.1404,0.0174,9.3855,NA,Additively
Medtr5g025100,24.7886,0.0000,30.1014,0.0000,1.6152,0.9050,Additively
Medtr5g025330,8.4056,0.0369,18.5266,0.0003,0.0763,0.9980,Additively
Medtr5g026580,9.3669,0.0240,106.7110,0.0000,1.8724,0.8718,Additively
Medtr5g026620,22.5199,0.0000,10.9346,0.0080,2.1270,0.8559,Additively
Medtr5g027910,8.5065,0.0354,19.3223,0.0002,4.8867,0.5985,Additively
Medtr5g031880,37.5403,0.0000,6.8993,0.0456,0.8287,0.9636,Additively
Medtr5g032020,29.9994,0.0000,6.8047,0.0474,0.5153,0.9861,Additively
Medtr5g032440,10.8753,0.0121,15.5227,0.0010,1.9905,0.8654,Additively
Medtr5g033220,10.9697,0.0116,15.4185,0.0011,2.0761,0.8597,Additively
Medtr5g035360,15.9395,0.0011,7.6113,0.0336,0.6862,0.9754,Additively
Medtr5g038280,7.8049,0.0476,8.1703,0.0265,0.0148,0.9996,Additively
Medtr5g038420,11.1696,0.0105,9.2223,0.0167,1.3398,0.9277,Additively
Medtr5g039530,11.6931,0.0082,8.5324,0.0226,1.4266,0.9209,Additively
Medtr5g039570,7.6976,0.0499,11.6056,0.0060,0.6019,NA,Additively
Medtr5g041010,10.1733,0.0167,29.2214,0.0000,1.7864,0.8795,Additively
Medtr5g041210,7.9657,0.0444,21.5083,0.0001,0.0026,0.9996,Additively
Medtr5g043880,12.6964,0.0052,6.7063,0.0494,4.3218,0.6352,Additively
Medtr5g045470,8.6056,0.0338,190.1873,0.0000,3.3196,0.7398,Additively
Medtr5g045710,16.5344,0.0008,26.4919,0.0000,2.3361,0.8322,Additively
Medtr5g053930,17.6563,0.0005,19.1056,0.0002,0.2437,0.9980,Additively
Medtr5g058860,30.9959,0.0000,15.2630,0.0012,0.0310,0.9996,Additively
Medtr5g059210,8.0237,0.0434,11.1332,0.0073,1.4665,0.9165,Additively
Medtr5g061690,19.3695,0.0002,6.7261,0.0490,0.8205,0.9644,Additively
Medtr5g063200,9.7601,0.0201,9.3225,0.0160,3.6367,0.7119,Additively
Medtr5g063670,12.2847,0.0063,34.6135,0.0000,4.8252,0.6045,Additively
Medtr5g067320,22.0349,0.0001,9.2646,0.0164,9.9958,0.2171,Additively
Medtr5g068740,8.4101,0.0369,9.1999,0.0169,1.9170,0.8715,Additively
Medtr5g069710,19.7044,0.0002,14.0673,0.0020,1.8312,0.8761,Additively
Medtr5g070350,8.1288,0.0416,10.6932,0.0089,0.0412,0.9980,Additively
Medtr5g071250,8.8016,0.0309,12.4571,0.0041,0.0349,0.9993,Additively
Medtr5g074860,48.8757,0.0000,10.8267,0.0084,1.1739,0.9354,Additively
Medtr5g075400,9.6445,0.0212,231.7960,0.0000,7.1387,0.4022,Additively
Medtr5g076080,10.6411,0.0135,15.0623,0.0013,1.1028,0.9436,Additively
Medtr5g077170,13.6802,0.0032,9.0520,0.0180,0.0219,0.9996,Additively
Medtr5g077540,13.4759,0.0036,7.7289,0.0320,3.0410,0.7615,Additively
Medtr5g077640,10.3558,0.0154,19.3976,0.0002,0.0257,0.9996,Additively
Medtr5g077850,11.7737,0.0079,11.6160,0.0060,0.9986,0.9516,Additively
Medtr5g079600,14.7108,0.0020,8.1896,0.0263,1.2583,NA,Additively
Medtr5g079710,9.8654,0.0192,30.5210,0.0000,8.0687,0.3441,Additively
Medtr5g080660,7.7262,0.0493,27.3483,0.0000,0.5679,0.9816,Additively
Medtr5g081290,7.7049,0.0497,8.3608,0.0244,1.6812,0.8971,Additively
Medtr5g082570,8.4581,0.0361,11.5469,0.0062,0.3244,0.9930,Additively
Medtr5g083030,11.2931,0.0100,56.1288,0.0000,3.0569,0.7586,Additively
Medtr5g083760,9.1596,0.0263,18.9836,0.0002,0.1304,0.9980,Additively
Medtr5g085300,10.1439,0.0170,52.7516,0.0000,1.8226,0.8775,Additively
Medtr5g086030,19.4633,0.0002,13.0714,0.0032,1.1146,0.9425,Additively
Medtr5g086040,27.0068,0.0000,10.9284,0.0080,3.9801,0.6723,Additively
Medtr5g086310,41.8855,0.0000,7.5982,0.0338,0.1013,0.9980,Additively
Medtr5g088850,8.8570,0.0302,7.6480,0.0331,0.9808,0.9534,Additively
Medtr5g089690,9.3498,0.0242,16.6715,0.0006,2.4295,0.8214,Additively
Medtr5g091050,8.0145,0.0435,7.1229,0.0415,0.1614,0.9980,Additively
Medtr5g093390,8.3749,0.0375,8.4187,0.0237,9.8888,0.2256,Additively
Medtr5g094570,8.9386,0.0292,7.7486,0.0318,0.0034,0.9996,Additively
Medtr5g094760,7.9428,0.0448,16.0510,0.0008,5.3957,NA,Additively
Medtr5g096150,8.4251,0.0366,7.9276,0.0293,1.9043,0.8715,Additively
Medtr5g097410,9.6963,0.0207,12.4004,0.0042,0.1956,0.9980,Additively
Medtr5g098960,8.7324,0.0319,7.3336,0.0377,0.0142,0.9996,Additively
Medtr6g005630,10.4483,0.0147,9.4807,0.0149,0.0007,0.9996,Additively
Medtr6g007110,13.9275,0.0029,7.8184,0.0308,0.8022,0.9661,Additively
Medtr6g007647,9.5637,0.0220,18.6040,0.0003,0.3873,0.9907,Additively
Medtr6g008170,17.6816,0.0005,13.9650,0.0021,0.3330,0.9918,Additively
Medtr6g013440,10.9020,0.0120,135.8366,0.0000,4.3025,0.6363,Additively
Medtr6g015875,20.1571,0.0001,11.7286,0.0057,0.3374,0.9913,Additively
Medtr6g016880,10.7447,0.0129,9.4303,0.0153,0.0021,0.9996,Additively
Medtr6g023770,42.6369,0.0000,11.2492,0.0070,1.0794,0.9443,Additively
Medtr6g034060,9.0841,0.0272,10.1393,0.0113,0.2347,0.9980,Additively
Medtr6g036650,12.3740,0.0060,8.8437,0.0198,0.5492,0.9829,Additively
Medtr6g038700,10.8088,0.0125,19.3344,0.0002,0.9120,0.9598,Additively
Medtr6g038730,7.8128,0.0475,151.5626,0.0000,12.8332,0.0922,Additively
Medtr6g045200,10.0127,0.0180,27.2128,0.0000,0.8764,0.9617,Additively
Medtr6g045643,26.8589,0.0000,7.7193,0.0321,1.1788,0.9354,Additively
Medtr6g047640,18.1166,0.0004,12.3309,0.0044,0.3706,0.9907,Additively
Medtr6g047880,11.3268,0.0098,38.8358,0.0000,2.5232,0.8130,Additively
Medtr6g049260,8.1870,0.0405,15.4383,0.0011,0.0319,0.9993,Additively
Medtr6g056070,8.1653,0.0409,126.9443,0.0000,2.7397,0.8002,Additively
Medtr6g059650,22.8039,0.0000,22.9551,0.0000,0.0069,0.9996,Additively
Medtr6g066230,8.0435,0.0431,7.1114,0.0417,1.3029,0.9300,Additively
Medtr6g068860,21.8060,0.0001,14.1453,0.0020,1.2336,0.9314,Additively
Medtr6g069630,17.7076,0.0005,25.4786,0.0000,0.4805,0.9880,Additively
Medtr6g078290,10.4786,0.0145,9.7411,0.0134,2.4115,0.8251,Additively
Medtr6g078380,9.8270,0.0195,12.8843,0.0034,0.0007,0.9996,Additively
Medtr6g078770,75.7297,0.0000,8.5820,0.0221,0.0005,0.9996,Additively
Medtr6g082620,26.5376,0.0000,8.2763,0.0253,0.4041,0.9907,Additively
Medtr6g085190,8.1006,0.0421,7.9340,0.0293,0.1077,0.9980,Additively
Medtr6g086455,8.4138,0.0368,8.6180,0.0218,3.1883,0.7489,Additively
Medtr6g089580,16.5257,0.0008,58.3834,0.0000,1.5714,NA,Additively
Medtr6g092840,14.6104,0.0021,29.2171,0.0000,1.6495,0.9007,Additively
Medtr6g464840,10.3121,0.0157,40.7646,0.0000,1.1983,0.9346,Additively
Medtr7g009060,19.8577,0.0002,12.4835,0.0041,0.7244,0.9748,Additively
Medtr7g012950,9.5687,0.0220,15.8543,0.0009,1.1937,0.9346,Additively
Medtr7g013180,13.8386,0.0030,15.7445,0.0009,0.0552,0.9980,Additively
Medtr7g014230,11.3129,0.0099,8.5076,0.0228,0.0282,0.9996,Additively
Medtr7g023060,18.3943,0.0003,29.5546,0.0000,0.3044,0.9933,Additively
Medtr7g024873,14.0605,0.0027,9.7109,0.0135,4.1890,0.6490,Additively
Medtr7g024880,11.3586,0.0097,8.6586,0.0214,3.7948,0.6895,Additively
Medtr7g024900,8.1214,0.0417,9.4082,0.0154,-0.0556,NA,Additively
Medtr7g026915,8.8347,0.0304,11.3656,0.0066,0.5872,0.9789,Additively
Medtr7g029620,10.3216,0.0156,38.0923,0.0000,0.1482,0.9980,Additively
Medtr7g031370,13.5625,0.0034,28.9203,0.0000,5.1168,0.5803,Additively
Medtr7g035290,7.9603,0.0445,24.7187,0.0000,0.9421,0.9596,Additively
Medtr7g044980,12.7686,0.0050,29.6510,0.0000,0.1638,0.9980,Additively
Medtr7g050950,11.8664,0.0076,23.7085,0.0000,0.2604,0.9980,Additively
Medtr7g051430,19.2231,0.0002,26.1477,0.0000,3.0299,0.7637,Additively
Medtr7g058830,14.3031,0.0024,8.3660,0.0243,0.1855,0.9980,Additively
Medtr7g059260,13.6244,0.0033,9.6066,0.0141,1.7231,0.8907,Additively
Medtr7g063090,9.3700,0.0240,16.3807,0.0007,0.7878,0.9683,Additively
Medtr7g067330,8.7884,0.0311,35.5968,0.0000,0.0127,0.9996,Additively
Medtr7g068190,9.4771,0.0229,9.4585,0.0151,1.3292,0.9288,Additively
Medtr7g070860,8.2003,0.0403,207.2927,0.0000,3.2426,0.7430,Additively
Medtr7g071103,8.9471,0.0290,8.8866,0.0194,0.0064,NA,Additively
Medtr7g072605,11.3977,0.0095,20.9886,0.0001,8.9750,0.2924,Additively
Medtr7g073520,15.2202,0.0015,17.5141,0.0004,3.5116,0.7217,Additively
Medtr7g074570,15.5271,0.0013,20.8696,0.0001,3.5584,0.7174,Additively
Medtr7g075040,8.7664,0.0314,23.9580,0.0000,7.3647,0.3949,Additively
Medtr7g075770,16.2676,0.0009,9.6518,0.0139,1.8549,0.8736,Additively
Medtr7g075890,8.0627,0.0427,7.6472,0.0331,0.1074,0.9980,Additively
Medtr7g076665,11.2492,0.0102,252.5587,0.0000,5.0675,0.5848,Additively
Medtr7g077215,10.1760,0.0167,7.9234,0.0294,0.5505,NA,Additively
Medtr7g078070,10.2791,0.0159,50.8885,0.0000,0.7259,0.9748,Additively
Medtr7g079870,10.0587,0.0176,13.1346,0.0031,0.7871,0.9683,Additively
Medtr7g080000,9.7509,0.0202,22.5911,0.0000,0.3865,NA,Additively
Medtr7g081130,10.6587,0.0134,10.9428,0.0079,0.0434,0.9980,Additively
Medtr7g082570,11.8294,0.0077,19.4927,0.0002,0.0526,0.9980,Additively
Medtr7g082810,14.0859,0.0027,21.7649,0.0001,9.8031,0.2301,Additively
Medtr7g082980,11.5965,0.0086,10.4364,0.0099,0.0474,0.9980,Additively
Medtr7g083870,8.3808,0.0374,11.5414,0.0062,0.2927,0.9949,Additively
Medtr7g083900,8.2107,0.0401,12.5001,0.0041,1.9396,0.8704,Additively
Medtr7g084910,8.1603,0.0410,38.1869,0.0000,1.4934,NA,Additively
Medtr7g085150,11.2525,0.0101,39.4742,0.0000,2.2924,0.8400,Additively
Medtr7g086770,12.8268,0.0048,17.1018,0.0005,1.2709,0.9306,Additively
Medtr7g087400,7.8566,0.0466,17.6893,0.0004,0.0103,0.9996,Additively
Medtr7g094980,12.9425,0.0046,36.7292,0.0000,0.1453,0.9980,Additively
Medtr7g095640,56.1301,0.0000,7.1752,0.0405,4.3861,0.6326,Additively
Medtr7g096530,65.8010,0.0000,13.4479,0.0027,0.3347,0.9918,Additively
Medtr7g097270,16.2121,0.0009,12.0438,0.0050,0.9395,0.9598,Additively
Medtr7g098370,13.2052,0.0040,22.3602,0.0000,3.0350,0.7631,Additively
Medtr7g098760,34.5898,0.0000,10.2572,0.0107,0.6972,0.9754,Additively
Medtr7g100340,25.8816,0.0000,15.4178,0.0011,7.3493,0.3952,Additively
Medtr7g101190,12.5334,0.0056,10.6001,0.0092,0.1272,0.9980,Additively
Medtr7g101250,9.8760,0.0191,18.1008,0.0003,3.0924,0.7570,Additively
Medtr7g101270,12.2281,0.0064,26.3022,0.0000,0.2490,0.9980,Additively
Medtr7g102720,18.2489,0.0003,16.1312,0.0008,7.3153,NA,Additively
Medtr7g104360,20.6432,0.0001,9.7215,0.0135,12.7003,0.0935,Additively
Medtr7g104480,15.2870,0.0015,10.4366,0.0099,0.0062,0.9996,Additively
Medtr7g106050,9.1925,0.0260,19.7106,0.0002,0.6794,0.9754,Additively
Medtr7g107220,12.0331,0.0070,47.4981,0.0000,10.7463,NA,Additively
Medtr7g107520,12.7073,0.0051,9.1570,0.0172,0.0224,0.9996,Additively
Medtr7g108600,13.8799,0.0029,8.1746,0.0264,1.0123,NA,Additively
Medtr7g108865,30.0993,0.0000,8.8617,0.0196,0.9748,NA,Additively
Medtr7g109540,11.5696,0.0087,7.5859,0.0340,2.6957,0.8002,Additively
Medtr7g112030,8.0915,0.0423,8.7168,0.0209,0.1776,0.9980,Additively
Medtr7g113450,8.2716,0.0390,38.7508,0.0000,0.2922,0.9951,Additively
Medtr7g116610,19.7991,0.0002,10.1352,0.0113,0.8080,0.9657,Additively
Medtr7g116650,11.8441,0.0077,207.4546,0.0000,1.4649,0.9165,Additively
Medtr7g117415,25.7593,0.0000,11.4568,0.0064,0.7161,0.9748,Additively
Medtr7g117445,13.4503,0.0036,35.3482,0.0000,0.7043,0.9748,Additively
Medtr8g005670,9.1437,0.0265,12.5337,0.0040,0.8103,0.9653,Additively
Medtr8g007020,16.7719,0.0007,6.8078,0.0474,0.0267,0.9996,Additively
Medtr8g007035,13.2105,0.0040,8.8903,0.0194,0.2794,0.9955,Additively
Medtr8g007675,9.9634,0.0184,8.1452,0.0267,0.0013,0.9996,Additively
Medtr8g009560,11.3877,0.0095,9.1898,0.0170,4.5575,0.6138,Additively
Medtr8g010590,12.4251,0.0059,27.8895,0.0000,5.4545,0.5583,Additively
Medtr8g012805,8.0347,0.0433,221.8937,0.0000,3.4015,0.7319,Additively
Medtr8g018550,9.0840,0.0272,64.5609,0.0000,0.3965,0.9907,Additively
Medtr8g018690,17.0021,0.0006,24.1804,0.0000,0.2065,0.9980,Additively
Medtr8g019620,19.5916,0.0002,17.2575,0.0005,0.3983,0.9907,Additively
Medtr8g020630,15.2535,0.0015,8.0297,0.0281,3.4306,0.7316,Additively
Medtr8g020840,16.6477,0.0008,36.6814,0.0000,0.0369,0.9993,Additively
Medtr8g021025,11.4737,0.0092,9.9489,0.0122,1.0736,0.9443,Additively
Medtr8g021233,9.0562,0.0276,10.3689,0.0102,2.4241,0.8230,Additively
Medtr8g023510,14.1648,0.0026,16.5377,0.0007,0.5039,0.9879,Additively
Medtr8g024240,12.0809,0.0069,13.5672,0.0025,0.7725,0.9713,Additively
Medtr8g024390,18.0129,0.0004,10.1557,0.0112,0.9272,NA,Additively
Medtr8g024560,10.3339,0.0155,8.7729,0.0204,0.6627,0.9757,Additively
Medtr8g027040,29.8245,0.0000,8.5388,0.0226,0.1119,0.9980,Additively
Medtr8g027905,9.3813,0.0239,21.0628,0.0001,0.2274,0.9980,Additively
Medtr8g028040,9.0368,0.0278,6.9119,0.0454,0.0140,0.9996,Additively
Medtr8g030680,11.4172,0.0094,10.8175,0.0084,0.2089,0.9980,Additively
Medtr8g031100,36.7394,0.0000,6.8575,0.0464,2.9638,0.7713,Additively
Medtr8g031150,15.6300,0.0013,40.9900,0.0000,11.7247,0.1226,Additively
Medtr8g031190,27.2703,0.0000,14.0412,0.0021,1.3373,0.9281,Additively
Medtr8g032040,13.5319,0.0035,18.3999,0.0003,1.0408,0.9491,Additively
Medtr8g033290,11.5699,0.0087,16.2704,0.0007,0.0232,0.9996,Additively
Medtr8g037270,11.5391,0.0089,6.8024,0.0475,1.7014,0.8939,Additively
Medtr8g038150,12.3610,0.0060,13.9724,0.0021,0.1574,0.9980,Additively
Medtr8g038170,11.7805,0.0079,8.6616,0.0214,0.5242,0.9856,Additively
Medtr8g038210,14.1956,0.0025,47.8355,0.0000,0.0227,0.9996,Additively
Medtr8g042000,7.8039,0.0476,12.1252,0.0048,5.1852,0.5767,Additively
Medtr8g042670,8.0219,0.0434,31.9605,0.0000,0.1017,0.9980,Additively
Medtr8g042870,12.3475,0.0061,86.5201,0.0000,0.0619,0.9980,Additively
Medtr8g043450,8.3451,0.0379,7.5907,0.0339,0.3630,0.9907,Additively
Medtr8g045300,16.3955,0.0009,14.0036,0.0021,3.1666,0.7512,Additively
Medtr8g046260,10.7205,0.0130,13.8580,0.0022,4.5139,0.6189,Additively
Medtr8g056940,9.5614,0.0220,11.1958,0.0071,0.1580,0.9980,Additively
Medtr8g067465,8.3240,0.0382,7.1770,0.0405,0.3088,0.9930,Additively
Medtr8g071050,11.7345,0.0081,104.2838,0.0000,8.3576,0.3296,Additively
Medtr8g079900,9.3167,0.0245,9.5414,0.0145,0.1670,0.9980,Additively
Medtr8g080270,32.9215,0.0000,7.1727,0.0406,1.5950,NA,Additively
Medtr8g083170,10.2971,0.0158,65.7401,0.0000,7.8090,0.3586,Additively
Medtr8g087710,13.5001,0.0035,38.0204,0.0000,14.0297,0.0600,Additively
Medtr8g102250,8.8314,0.0305,8.0196,0.0282,7.6873,0.3653,Additively
Medtr8g103820,21.1142,0.0001,46.4665,0.0000,1.2396,0.9306,Additively
Medtr8g446830,11.2595,0.0101,19.2297,0.0002,0.6668,0.9757,Additively
Medtr2g014250,22.9106,0.0000,18.4797,0.0003,68.7679,0.0000,Non-additively
Medtr2g102340,27.1655,0.0000,23.8564,0.0000,19.3665,0.0079,Non-additively
Medtr3g078250,24.8434,0.0000,17.1880,0.0005,80.9566,0.0000,Non-additively
Medtr3g096200,34.7231,0.0000,6.3972,0.0562,17.7477,0.0150,Non-additively
