,gene_short_name,UniProt_AC,UniProt_ID,EntrezGene,symbol,X,Chromosome,Start,End,Score,Strand,Phase,Note,Cluster.x,gene_id,tss_id,locus,gene_short_names,Cluster.y,A17_FPKM,dmi2_FPKM,dmi3_FPKM,ipd3_FPKM,lyk3_FPKM,nfp_FPKM,pt4_FPKM,A17_1,A17_2,A17_3,A17_4,A17_5,dmi2_1,dmi2_2,dmi2_3,dmi2_4,dmi2_5,dmi3_1,dmi3_2,dmi3_3,dmi3_4,dmi3_5,ipd3_1,ipd3_2,ipd3_3,ipd3_4,ipd3_5,lyk3_1,lyk3_2,lyk3_3,lyk3_4,lyk3_5,nfp_1,nfp_2,nfp_3,nfp_4,nfp_5,pt4_1,pt4_2,pt4_3,pt4_4,pt4_5
MSTRG.28655,Medtr8g064630,A0A072TRI7,A0A072TRI7_MEDTR,25501341,MTR_8g064630,45360,chr8,27125562,27134062,.,-,.,carbonic anhydrase family protein,cluster7,MSTRG.28655,"TSS56877,TSS56878",chr8:27125561-27134062,Medtr8g064630,cluster7,9.11406,13.8962,5.97858,2.05749,19.9443,3.95526,5.65121,-0.584427065,-0.58192234,-0.523868892,1.969784739,-1.406874001,0.412144874,0.639439365,1.506027616,0.045365646,1.433985884,-0.68878998,-0.906924788,1.23938904,-1.211924296,0.20237121,-0.279890127,-0.533975716,-1.231298171,-1.378404918,-0.843194073,2.049106959,1.75512154,1.23427582,-0.156578161,0.350285654,-1.298041976,-0.507724863,0.811232615,-0.955310321,-0.689962107,-0.091843837,0.298693434,-0.220015306,0.49122172,-0.34747518
MSTRG.28672,Medtr8g065720,G7LG71,G7LG71_MEDTR,11423688,MTR_8g065720,45396,chr8,27336280,27338265,.,-,.,hypothetical protein,cluster5,MSTRG.28672,TSS56905,chr8:27335169-27338265,Medtr8g065720,cluster5,9.09251,4.08933,1.39724,12.173,19.4314,7.55792,3.23091,0.611658373,0.653003308,0.04806602,1.08482875,-0.672200055,-0.921228053,-1.255030836,-0.321590118,-0.476461308,0.358697029,-1.543967211,-1.833303305,-0.433949001,-1.954234979,-1.759253087,1.081906532,0.524313272,1.056653761,0.891038408,0.36292517,0.964423346,1.265157559,1.776246991,1.729947863,0.872728107,0.26522082,0.089228123,0.020639037,-0.037474929,0.788256002,-0.775010033,-0.545548716,-0.433851038,-0.62963822,-0.852197584
MSTRG.28684,Medtr8g066040,G7LG85,G7LG85_MEDTR,11425230,MTR_8g066040,45410,chr8,27430410,27434638,.,+,.,DNA-3-methyladenine glycosylase I,cluster6,MSTRG.28684,TSS53456,chr8:27430309-27434652,Medtr8g066040,cluster6,38.9382,14.81,9.26633,17.3039,11.492,8.73328,10.2469,1.491962582,1.650586477,2.104663549,1.564283747,2.321542945,-0.015033578,-0.579514679,-0.013185696,1.391838279,-0.713669054,-0.537808286,-0.569076562,-0.262697662,-1.577703962,-0.292464076,-0.431168057,0.540183308,0.915784679,0.675189434,0.280973684,-0.505646486,0.67716165,-0.651404174,-0.453423813,-0.648951763,-0.94328238,-0.715447436,-1.607446428,0.235839211,-0.917875924,-1.286197663,-0.506652899,-0.112984256,0.054672156,-0.563046866
MSTRG.28696,Medtr8g066220,G7LGA0,G7LGA0_MEDTR,11445287,MTR_8g066220,45426,chr8,27504156,27505454,.,+,.,P-loop nucleoside triphosphate hydrolase superfamily protein,cluster7,MSTRG.28696,TSS53468,chr8:27504155-27505454,Medtr8g066220,cluster7,58.0582,15.2567,14.667,91.0704,22.391,8.81582,48.5437,-0.622978479,1.184176105,0.583757347,0.594491323,1.87071416,-0.064752204,-0.770694272,-0.781008406,0.116930812,-0.745368367,-0.30031133,-0.764223471,-0.268344263,-0.285997129,-0.533532091,-0.04105929,2.318305255,1.706938188,1.576029627,-0.038575818,0.378290249,0.169693958,0.503403325,-0.773624208,-1.014506903,-1.812870686,-0.716715441,-0.475269396,-0.642210571,-1.517292522,2.106977727,-0.748575026,-0.273421579,-0.448604411,0.530227789
MSTRG.28698,Medtr8g066245,A0A072TRB5,A0A072TRB5_MEDTR,25501384,MTR_8g066245,45429,chr8,27513689,27514019,.,-,.,ribosomal RNA processing brix domain protein putative,cluster3,MSTRG.28698,"TSS56927,TSS56928,TSS56929,TSS56930,TSS56931",chr8:27509693-27517959,"Medtr8g066245,Medtr8g066250",cluster3,1.17257,1.39201,3.05595,1.29804,0.876114,1.43035,1.61807,0.172261679,-0.497945081,-1.00515602,-0.747795448,-0.299431449,0.658018196,-1.213685519,-0.47348747,-0.048484451,0.33043993,1.663541897,3.348726694,0.92460785,1.286485986,1.680161922,-0.118724421,0.165923878,-0.79702884,-0.94742818,0.308312777,-0.852033048,-0.933866196,-1.791641304,-1.31567088,-0.286177253,0.118140835,0.76932857,-0.950451922,-0.3247845,0.004051097,0.163925609,-0.101095158,0.228307371,0.193064338,0.689588508
MSTRG.28717,Medtr8g066770,G7LH18,G7LH18_MEDTR,11425239,MTR_8g066770,45465,chr8,27763142,27765450,.,+,.,transcription factor,cluster7,MSTRG.28717,TSS53497,chr8:27763141-27765450,Medtr8g066770,cluster7,1.88196,2.28965,0.496945,1.12504,4.37544,0.993765,2.32708,0.548623689,0.437096652,-0.717882011,0.874449556,-0.545455256,-0.30563055,-1.84319245,1.416808537,0.218712844,1.300742218,-1.002252666,-0.768710235,-1.051428842,-1.756388777,-0.855633381,-0.892572019,0.210769532,-1.091097597,-0.928998668,0.330046911,0.912601849,1.502942481,1.282388956,1.832553259,1.510208349,-1.056725624,-0.730230772,-0.486133019,-0.632522828,0.182228392,0.594303247,0.165243579,0.812327623,1.070768432,-0.537961415
MSTRG.28724,Medtr8g066850,G7LHP0,G7LHP0_MEDTR,11437976,MTR_8g066850,45472,chr8,27832698,27834050,.,+,.,transmembrane protein putative,cluster7,MSTRG.28724,"TSS53501,TSS53502,TSS53503,TSS53504",chr8:27832697-27839611,"Medtr8g066850,Medtr8g066860",cluster7,39.0189,47.0573,30.6485,20.2413,71.7209,63.4584,26.833,0.645265491,0.626477673,-1.323097628,-0.870108454,0.760572645,0.455168871,0.385035318,0.948114476,0.714049775,-0.519685987,-2.115955898,-0.438419035,0.592963982,-0.712073471,0.489353433,-0.134401097,-2.117259709,-0.644464359,-1.459735107,-0.337968709,2.670924239,0.327545456,0.70028567,-0.274942274,-0.185587044,0.931417201,1.135503421,1.434983467,1.008768682,-0.580152679,-0.542694006,-0.490551176,-0.479659396,0.326666359,-0.926340132
MSTRG.28723,Medtr8g066950,G7LHP7,G7LHP7_MEDTR,11443516,MTR_8g066950,45476,chr8,27871947,27873669,.,-,.,transmembrane protein putative,cluster5,MSTRG.28723,"TSS56949,TSS56950",chr8:27871828-27873669,Medtr8g066950,cluster5,5.92458,6.66613,3.48613,4.89161,3.98845,12.3372,3.95285,-0.308930597,0.712596176,0.44987873,-0.00450558,0.313422884,0.04437599,1.781353176,0.378476102,0.431284091,-1.41882261,-1.72129196,0.174075031,-1.535661731,-0.429170843,-0.40792742,-0.508144914,-1.138776602,0.211527605,0.441335459,0.204917515,-0.928911545,-1.083204721,-0.7917613,0.137498779,0.137472649,1.241110814,2.217265073,1.193244584,2.678728149,0.027285845,-0.707406493,0.035130255,-1.260061619,-0.155540387,-0.410860586
MSTRG.28727,Medtr8g067020,A0A072TRP0,A0A072TRP0_MEDTR,11421708,MTR_8g067020,45484,chr8,27967401,27968010,.,+,.,hypothetical protein,cluster2,MSTRG.28727,"TSS53507,TSS53508,TSS53509,TSS53510,TSS53511,TSS53512",chr8:27884158-28053894,"Medtr8g067020,Medtr8g067050,Medtr8g471040,Medtr8g471080",cluster2,3.38922,4.0458,2.42947,2.12769,1.23896,0.922361,2.90101,0.80675127,0.884024563,1.147011905,0.121860802,0.443061602,-0.868663675,1.141923693,2.568980378,-1.49855552,-0.549157244,-0.642592085,1.608120493,-0.485547733,-0.36852511,0.32660389,-1.304733831,-1.49855552,0.18219738,-1.175359363,1.832589149,0.261280005,-0.454065794,-0.556530513,-0.641192938,-0.236832269,-0.675361537,-0.886683403,-0.485085242,0.344888724,-1.49855552,-0.184202502,0.755808136,1.141796978,0.828431316,-0.385130486
MSTRG.28753,Medtr8g067630,G7LHU0,G7LHU0_MEDTR,11437986,MTR_8g067630,45517,chr8,28264052,28266018,.,-,.,lectin receptor kinase,cluster5,MSTRG.28753,"TSS56973,TSS56974",chr8:28264051-28306163,"Medtr8g067630,Medtr8g067930",cluster5,4.63101,5.31088,3.92196,9.71106,12.7195,10.3195,5.0171,-0.488020728,-1.237919074,-1.621532981,0.783277809,-0.976793847,-0.340639703,-1.304375715,-0.340525933,-0.620706921,0.630471559,-1.784173588,-1.326876261,0.527893434,-1.367686854,-0.807365146,0.97017126,0.801998299,0.634198019,0.868539106,0.171962924,0.711609863,0.623973122,1.876695146,1.345588827,1.041005285,0.820152547,0.794930284,0.987365201,-0.398796659,1.427200691,-0.701932639,0.325876052,0.160140707,-1.098916135,-1.086787949
MSTRG.28757,Medtr8g067720,G7LIG3,G7LIG3_MEDTR,11428254,MTR_8g067720,45521,chr8,28287732,28289774,.,+,.,L-type lectin-domain receptor kinase IX.1,cluster5,MSTRG.28757,TSS53535,chr8:28264051-28306163,Medtr8g067720,cluster5,5.39141,4.49275,3.20097,7.17036,15.161,6.97395,4.6071,-0.059919293,-0.502086511,-1.210042818,1.050890948,-0.481591193,-0.460339812,-1.368086657,-0.547342479,-0.003369693,0.178043528,-1.348931242,-1.926694824,0.537936627,-1.651659092,-1.120617493,0.239434218,0.858874147,0.31703113,0.509819077,-0.192490802,0.877203686,1.538036743,2.595064277,1.701572006,1.078356718,0.118934916,0.204117549,0.682345997,-0.473945098,0.849430823,-0.467126532,-0.100571637,0.303709519,-0.459057912,-1.266928819
MSTRG.28752,Medtr8g067940,Q2PP73,Q2PP73_MEDTR,11440495,"Lec11, MTR_8g067940",45525,chr8,28308642,28309525,.,-,.,legume lectin beta domain protein,cluster5,MSTRG.28752,TSS56976,chr8:28308641-28309525,Medtr8g067940,cluster5,228.394,156.185,2.7899,545.761,407.382,196.338,11.3888,0.545027432,0.334985334,0.473286381,0.898395944,0.225141704,-0.645750549,0.745056945,0.229753464,0.279503398,0.357142206,-1.52599971,-1.785938187,-1.640169964,-1.818515445,-1.777908451,1.120607277,0.469034356,1.260463045,1.200607037,0.658830548,1.099294783,0.621858108,0.53943332,1.017007281,0.828986991,0.421687025,0.224733039,0.551697959,-0.019033578,0.801185664,-1.347699893,-1.175667843,-0.588840513,-1.36179507,-1.216400038
MSTRG.28760,Medtr8g067960,G7LIH4,G7LIH4_MEDTR,11444812,MTR_8g067960,45526,chr8,28312762,28313490,.,+,.,legume lectin beta domain protein,cluster5,MSTRG.28760,TSS53537,chr8:28312761-28313490,Medtr8g067960,cluster5,10.3661,3.99841,0.0875116,14.5223,20.2993,10.4634,1.06161,0.359057679,0.746211112,0.347646791,1.0254649,0.05606,-1.212691542,0.369499447,-0.53279297,0.040440568,-0.1574441,-1.359299988,-1.446932813,-1.577069258,-1.577069258,-1.577069258,1.115525741,0.349141273,1.081711658,1.01051516,0.365597227,1.154271891,0.983108786,1.042798142,1.296658909,1.13506554,0.444263148,0.145878949,1.00803768,-0.30118682,0.963872463,-1.383380596,-1.167224588,-0.223447212,-1.296493486,-1.228725174
MSTRG.28761,Medtr8g067980,G7LIH6,G7LIH6_MEDTR,11419518,MTR_8g067980,45528,chr8,28315848,28316630,.,+,.,legume lectin beta domain protein,cluster5,MSTRG.28761,TSS53538,chr8:28315847-28316630,Medtr8g067980,cluster5,25.9456,23.0795,0.276045,31.0945,59.1529,30.0524,2.87736,0.568250639,0.697156196,0.290080144,0.632147987,-0.058075214,-0.451254146,0.952714792,0.365238137,0.472251848,-0.197577606,-1.763709406,-1.837316616,-1.810151817,-1.647898098,-1.748964426,0.785873754,0.675703857,0.585431769,0.542998372,0.345534539,1.075043441,0.89863408,1.174395241,1.053870592,1.077543696,0.493150991,0.290836946,0.827006536,0.189542616,0.842640598,-1.436852794,-0.85834897,-0.381645859,-1.404706505,-1.239545314
MSTRG.28762,Medtr8g067990,G7LIH7,G7LIH7_MEDTR,11437989,MTR_8g067990,45529,chr8,28320155,28320988,.,+,.,legume lectin beta domain protein,cluster5,MSTRG.28762,TSS53539,chr8:28320154-28320988,Medtr8g067990,cluster5,28.9749,9.79434,0.224872,32.8961,54.8426,27.949,1.77217,0.930780022,0.772568149,0.644686979,0.677436886,-0.252576877,-0.700260914,0.408463844,-0.157690108,-0.026195874,-0.358628673,-1.426350091,-1.591923445,-1.646519541,-1.702516038,-1.693378369,1.005664181,0.695514775,0.662379071,0.641797474,0.585703623,0.978297594,0.936489352,1.317313913,1.08069208,1.056119932,0.569802512,0.404410242,0.775350089,0.185187147,0.939868002,-1.413137754,-1.258575476,-0.434965043,-1.4200892,-1.185718463
MSTRG.28764,Medtr8g068030,G7LII0,G7LII0_MEDTR,11430870,MTR_8g068030,45532,chr8,28333693,28334711,.,+,.,legume lectin beta domain protein,cluster5,MSTRG.28764,TSS53541,chr8:28333692-28337916,Medtr8g068030,cluster5,496.75,256.601,3.95733,468.31,800.167,378.393,54.0325,0.767093105,0.793351602,0.617309186,0.758272526,0.124026042,-0.511162971,0.744665899,0.243784277,0.259487543,0.000715914,-1.793737594,-2.033147531,-2.00363593,-2.000256361,-2.012223381,0.80535876,0.650025863,0.596955366,0.588711346,0.408317261,0.905318849,0.848321768,1.066421029,0.949945406,0.83813863,0.341457725,0.256841376,0.793301277,0.196539017,0.673860231,-1.148264939,-0.532063786,-0.039151811,-1.051505861,-1.103069833
MSTRG.28769,Medtr8g068050,G7LII2,G7LII2_MEDTR,11430872,MTR_8g068050,45534,chr8,28341199,28343412,.,-,.,lectin receptor kinase,cluster5,MSTRG.28769,TSS56981,chr8:28341198-28343412,Medtr8g068050,cluster5,7.6707,3.61688,1.67605,12.0426,17.0514,7.38614,4.07047,0.450642642,0.53576634,-0.061768476,0.850803639,-0.643518163,-0.80678148,-0.89067088,-0.282982863,-0.722724037,-0.252179029,-1.865615162,-2.085765556,-0.441749679,-1.480246009,-1.389612522,0.999282818,0.888246985,1.120917513,0.860094655,0.497848553,1.473426614,1.16674328,1.504611597,1.249101476,1.290500186,0.26477284,0.0065116,-0.024642824,-0.220741823,0.981110353,-1.366052223,-0.277401708,0.441482454,-0.516718104,-1.252693006
MSTRG.28771,Medtr8g068120,G7LII6,G7LII6_MEDTR,11444270,MTR_8g068120,45537,chr8,28388856,28396258,.,+,.,rhamnogalacturonate lyase B-like protein,cluster7,MSTRG.28771,"TSS53545,TSS53546",chr8:28388855-28396609,Medtr8g068120,cluster7,0.919184,1.08483,0.489935,0.619432,2.25257,0.650034,1.05724,-0.068607296,-0.103071598,-0.544407214,0.664866111,-0.016619077,0.738030773,-1.794089157,0.943126362,-0.651164832,1.205780481,-0.162828351,-1.283783405,-1.070978181,-0.6771335,-0.904709287,-0.910472599,-0.486040972,-1.281717805,-0.488591824,0.293184308,2.142532804,1.749979448,1.632601621,2.02498134,0.722636659,-0.836642908,-1.263853643,-0.777320728,-0.220193994,0.458093715,0.260267945,0.718862907,0.579095655,0.144528944,-0.736342701
MSTRG.28776,Medtr8g068265,Q8L692,Q8L692_MEDTR,25501402,"dxs2, dxs2-1, MTR_8g068265",45544,chr8,28466086,28471025,.,+,.,1-deoxy-D-xylulose-5-phosphate synthase,cluster5,MSTRG.28776,TSS53551,chr8:28466085-28479112,Medtr8g068265,cluster5,24.1385,29.1104,13.6548,25.0645,61.7396,27.0021,21.5717,0.498886209,-0.022822325,-0.835482651,0.777560312,-1.181081913,-0.398224504,-0.586962636,0.457862476,-0.011533509,1.28369805,-1.682005168,-2.227897154,0.855884665,-1.993066721,-1.610693253,0.336515159,0.125076237,0.134634607,0.151817322,-0.489074479,0.959594464,1.129886424,2.083993149,1.740762223,1.036377357,-0.154780503,-0.41391226,0.419828984,-0.27633468,0.936864521,-0.275731691,0.296811438,-0.009649298,-0.029366744,-1.027434109
MSTRG.28781,Medtr8g068340,A0A072TRF5,A0A072TRF5_MEDTR,25501405,MTR_8g068340,45548,chr8,28494301,28495772,.,-,.,UDP-glucosyltransferase family protein,cluster7,MSTRG.28781,TSS56987,chr8:28494300-28495772,Medtr8g068340,cluster7,5.72093,2.61438,4.25812,8.41652,2.74992,1.72638,6.83149,-0.417963618,1.18218365,0.411422855,-0.094701487,1.344771896,-0.808720539,-0.442520168,-0.016885114,-0.188077,-0.865768505,0.804771967,0.185120307,-0.473691945,0.102199132,0.166751698,-0.503703337,2.364773706,1.430560374,1.297794181,-0.224974752,0.879112161,-0.404803013,-0.499699463,-1.686064649,-1.386279467,-1.488132926,-0.865719937,-0.444518678,-0.576911581,-1.450945239,2.344402389,-0.332357836,-0.336025947,0.012875335,0.981725551
MSTRG.28782,Medtr8g068360,I3S6C2,I3S6C2_MEDTR,25501406,MTR_8g068360,45549,chr8,28506706,28508326,.,-,.,UDP-glucosyltransferase family protein,cluster1,MSTRG.28782,TSS56988,chr8:28506705-28508326,Medtr8g068360,cluster1,7.96208,4.92981,3.34604,6.21876,1.12267,3.5497,4.32837,0.410322038,1.81913766,1.107925456,0.870873497,1.451934993,0.761127958,0.799559323,0.230119747,0.574441203,-0.863965475,0.229428752,0.123670457,-0.826929788,-0.511979627,-0.309826192,0.364401992,1.548542647,0.515821888,0.633580029,0.532287364,-1.389765572,-1.801408456,-1.860969219,-1.792823377,-1.309437524,-0.859955981,0.10177901,0.624109179,0.042518443,-1.062512469,1.517309514,-0.495298127,-0.986730145,-0.329723242,0.142434045
MSTRG.28785,Medtr8g068450,A0A072TRR9,A0A072TRR9_MEDTR,25501413,MTR_8g068450,45556,chr8,28563188,28563942,.,+,.,leguminosin proline-rich group669 secreted peptide,cluster3,MSTRG.28785,TSS53559,chr8:28563187-28563942,Medtr8g068450,cluster3,0.942671,4.5727,5.13011,1.0782,1.86486,1.49841,3.52491,-0.799062576,-0.966045948,-1.571512601,-1.26943182,-0.219699365,0.927005925,0.582838793,1.294767049,1.030952112,1.304377469,-0.084661254,2.097702833,0.950107146,0.826162074,1.612936363,-0.400474251,-1.261028441,-0.121679329,-0.945293689,-1.568081422,0.306792436,-0.352439105,-0.140033741,-0.650431891,-0.233485397,0.07757239,-0.030335152,-0.509612669,-1.60485131,-0.571703876,1.342166973,1.468558648,-0.85493232,0.565200192,-0.232344246
MSTRG.28786,Medtr8g068530,A0A072TRS2,A0A072TRS2_MEDTR,25501418,MTR_8g068530,45561,chr8,28597194,28600951,.,-,.,U-box kinase family protein,cluster5,MSTRG.28786,"TSS56992,TSS56993,TSS56994",chr8:28596776-28601176,Medtr8g068530,cluster5,15.0913,6.6097,0.189568,13.3661,16.5246,4.53851,1.97403,1.08303204,0.714344707,0.880980327,1.502955895,0.095209181,-0.605058668,-0.06343287,0.68447856,0.342861773,0.215831568,-1.703162617,-1.792165913,-1.42511579,-1.71485385,-1.74712103,0.414374302,0.967853937,1.21432594,1.028768479,0.252359457,1.685419901,0.608256274,0.724169416,1.087887451,0.64652314,-0.343669082,-0.127293921,-0.746033825,-0.196815785,0.442795108,-1.143934735,-0.579573259,-0.175562428,-1.174198064,-1.054435618
MSTRG.28787,Medtr8g068540,A0A072TTD4,A0A072TTD4_MEDTR,25501419,MTR_8g068540,45562,chr8,28603243,28606770,.,+,.,LRR receptor-like kinase family protein,cluster5,MSTRG.28787,TSS53562,chr8:28603242-28606770,Medtr8g068540,cluster5,0.649835,0.701239,0.719796,1.22773,2.0356,1.35798,0.756936,-0.337677047,-1.053122507,-1.276712946,0.763126217,-1.389238924,-0.484690462,-1.560205562,-0.461779365,-0.742142857,0.596990052,-1.088935769,-0.445462579,0.982038593,-1.234130291,-0.86959166,0.602588709,0.672526809,0.363705493,0.667012443,-0.47317963,0.749512797,1.376612176,1.923788177,1.675670805,0.968223551,0.706256221,0.95180412,-0.061528528,-0.905717609,1.603277894,-1.065358755,0.576509347,0.160959837,-0.390269795,-1.500858952
MSTRG.28814,Medtr8g069330,G7LJB7,G7LJB7_MEDTR,11444285,MTR_8g069330,45614,chr8,29014686,29017942,.,+,.,phototropic-responsive NPH3 family protein,cluster3,MSTRG.28814,TSS53587,chr8:29014685-29017942,Medtr8g069330,cluster3,0.737041,1.84,3.41416,0.53388,0.541517,0.534332,2.51578,-0.680290191,-0.57753247,-0.670135633,-0.455841923,-0.202634895,0.992579382,-0.187944271,0.501285912,-0.136213451,1.302248803,2.616053083,1.629453361,0.189273377,1.119144733,1.488145448,-0.687458365,-0.971677388,-0.932194503,-0.922938429,-0.452732265,-0.855743943,-0.220658572,-1.283162001,-0.977984917,-0.672572512,-0.768917445,-0.478800669,-0.724461559,-1.135123715,-0.862092883,1.573736518,0.362478664,0.689025901,1.281199575,1.112487245
MSTRG.28815,Medtr8g069350,G7LJB9,G7LJB9_MEDTR,11446507,MTR_8g069350,45615,chr8,29023460,29024208,.,-,.,hypothetical protein,cluster5,MSTRG.28815,TSS57026,chr8:29023459-29024208,Medtr8g069350,cluster5,2.34791,3.32415,0.198684,1.35785,5.17853,3.08979,0.512534,0.589848751,0.756968096,0.190651545,0.307972051,-0.1670971,-0.925388688,1.886669658,1.345180979,0.196610649,-0.237548687,-1.371235492,-0.830624663,-1.41976976,-1.56525198,-1.292105223,0.068110954,-0.41283798,-0.047936289,-0.638848151,-0.043124882,2.817613451,0.640894467,0.662168059,0.391886234,0.653103698,1.194606084,0.646685817,0.663609632,-0.181999756,0.819803137,-1.2207344,-1.07067242,-0.300469237,-1.080659984,-1.026078568
MSTRG.28824,Medtr8g069510,I3SCJ9,I3SCJ9_MEDTR,25501448,MTR_8g069510,45628,chr8,29145666,29146537,.,-,.,hypothetical protein,cluster3,MSTRG.28824,TSS57035,chr8:29145665-29146537,Medtr8g069510,cluster3,31.1567,62.8067,137.465,58.2158,47.526,63.3452,98.8151,-1.880754736,-1.340008035,-1.307838379,-0.623585855,-2.054094235,-0.315882183,0.241486635,-0.094376032,-0.518309606,0.477623511,1.66251617,1.891302259,1.707450447,1.386281481,0.894041082,0.302816048,-0.301508644,0.142223437,-0.481440908,-0.610475223,-1.25113622,-0.784271169,0.026672779,-0.759390972,-0.256200497,0.578762217,-0.308444442,-0.162831064,-0.910407637,0.47878478,-0.033699996,1.270572749,1.160693893,0.771300551,1.002127792
MSTRG.28836,Medtr8g069770,A0A072TRQ0,A0A072TRQ0_MEDTR,25501480,MTR_8g069770,45660,chr8,29417151,29420080,.,+,.,nucleolar RNA-binding Nop10p-like protein,cluster7,MSTRG.28836,TSS53625,chr8:29417150-29420080,Medtr8g069770,cluster7,16.2917,24.0298,5.72996,11.0398,23.7498,15.7563,10.5368,-0.231424447,0.447970723,0.341503058,0.226865825,0.876428533,0.171804395,1.562425949,1.697556479,1.095821408,-0.15369519,-1.170914934,-1.229082837,-1.440470838,-1.934674851,-0.884710065,0.452836249,-1.048937865,-0.488993808,-0.166742089,-0.449014601,1.038707805,0.028077748,1.518986769,1.366684175,0.67771101,-1.085915929,0.130138133,1.506723833,0.550523166,-0.792914015,0.053491916,-0.953407825,0.413989464,-0.192412891,-1.934934455
MSTRG.28837,Medtr8g069775,A0A072U314,A0A072U314_MEDTR,25501481,MTR_8g069775,45661,chr8,29426353,29428952,.,+,.,high affinity nitrate transporter 2.7,cluster7,MSTRG.28837,TSS53626,chr8:29426352-29428952,Medtr8g069775,cluster7,18.0266,12.914,0.951353,13.4369,32.255,8.30361,4.61607,0.892268985,0.73709601,0.128689175,0.87061656,0.7768555,-0.334058853,0.465105345,0.400462288,0.770606606,0.302880238,-1.9141503,-2.07963977,-1.726221769,-1.646356326,-1.440965145,0.623282852,0.669432886,0.480702213,0.430871464,-0.447000335,1.919172047,0.967331059,1.473977646,0.857568609,0.948461928,-0.314325692,-0.15603244,0.208804488,0.220493083,-0.399764983,0.122556304,-0.969694161,-0.395138034,-1.207567027,-1.236320455
MSTRG.28846,Medtr8g069785,A0A072TS10,A0A072TS10_MEDTR,25501483,MTR_8g069785,45663,chr8,29446506,29446875,.,+,.,hypothetical protein,cluster6,MSTRG.28846,"TSS53628,TSS53629",chr8:29446131-29450598,Medtr8g069785,cluster6,61.6275,19.8498,22.1088,48.6511,30.0676,33.2729,18.5955,0.948261172,1.409524525,2.139840504,1.090039149,1.108805403,-0.630752992,0.46865914,-1.218685957,-1.311004032,-1.525945041,-0.001588898,0.078815068,-0.848963903,-0.655944613,-1.476749063,-0.049902233,1.189520855,1.745907365,1.023314061,0.322224467,-0.735397094,0.273221532,-0.306522503,0.371437715,0.452995091,0.034739499,-0.735954921,1.283710451,0.355984904,-0.349484816,-1.555784001,-1.510878008,-0.164236181,-0.455828175,-0.763378469
